sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,priors_count_cat,c_days_from_compas,c_charge_degree,two_year_recid
Male,26,25 - 45,African-American,0,0,0,2,Low,0,M,1
Female,55,Greater than 45,Caucasian,0,0,0,0,None,1,M,1
Male,35,25 - 45,African-American,0,0,0,1,Low,1,F,0
Male,61,Greater than 45,African-American,0,0,0,25,High,1,F,1
Male,33,25 - 45,Other,0,0,0,0,None,1,M,1
Male,40,25 - 45,Caucasian,0,0,0,4,Moderate,1,F,1
Male,33,25 - 45,African-American,0,0,0,3,Low,1,F,1
Male,26,25 - 45,Caucasian,0,0,0,0,None,1,F,0
Male,32,25 - 45,Caucasian,0,1,0,15,High,1,F,0
Male,28,25 - 45,African-American,0,0,0,0,None,1,F,1
Male,45,Greater than 45,Caucasian,0,0,0,0,None,1,M,1
Male,30,25 - 45,Caucasian,0,0,0,0,None,1,F,0
Female,57,Greater than 45,Caucasian,0,0,0,4,Moderate,1,F,1
Male,26,25 - 45,African-American,0,0,0,3,Low,1,F,0
Male,35,25 - 45,African-American,0,0,0,1,Low,1,F,1
Male,54,Greater than 45,Hispanic,0,0,0,0,None,0,F,1
Female,29,25 - 45,African-American,0,0,0,0,None,1,F,1
Female,40,25 - 45,Caucasian,0,0,0,0,None,1,M,1
Male,28,25 - 45,Caucasian,0,0,0,1,Low,1,F,0
Female,25,25 - 45,African-American,0,0,1,0,None,1,M,1
Male,44,25 - 45,African-American,0,0,0,3,Low,1,M,1
Male,48,Greater than 45,Caucasian,0,0,0,1,Low,31,M,1
Female,59,Greater than 45,Caucasian,0,0,0,1,Low,302,F,1
Male,23,Less than 25,Caucasian,0,0,1,4,Moderate,1,F,0
Male,29,25 - 45,African-American,0,0,0,0,None,1,F,1
Male,56,Greater than 45,Caucasian,0,0,0,0,None,4,M,1
Female,27,25 - 45,African-American,0,0,0,0,None,1,M,1
Female,29,25 - 45,Caucasian,0,0,0,0,None,1,M,1
Female,34,25 - 45,Caucasian,0,0,0,4,Moderate,1,M,1
Female,22,Less than 25,African-American,0,0,0,0,None,1,F,1
Male,40,25 - 45,Caucasian,0,0,0,5,Moderate,42,F,0
Male,31,25 - 45,Caucasian,0,0,0,0,None,1,F,1
Male,47,Greater than 45,African-American,0,0,0,3,Low,1,F,1
Male,24,Less than 25,African-American,0,0,0,8,High,1,F,0
Female,20,Less than 25,Caucasian,0,0,0,1,Low,50,F,1
Male,39,25 - 45,African-American,0,0,0,4,Moderate,1,F,1
Male,29,25 - 45,African-American,0,0,0,10,High,1,F,0
Male,30,25 - 45,Hispanic,0,0,0,2,Low,1,F,1
Female,26,25 - 45,African-American,0,0,0,4,Moderate,1,F,0
Male,61,Greater than 45,African-American,0,0,0,2,Low,1,M,1
Male,37,25 - 45,Hispanic,0,0,0,3,Low,0,M,1
Male,38,25 - 45,Other,0,0,0,1,Low,1,F,0
Male,24,Less than 25,Caucasian,0,0,0,2,Low,53,F,0
Male,30,25 - 45,African-American,0,0,0,0,None,1,M,1
Male,20,Less than 25,African-American,0,0,1,0,None,1,M,0
Male,56,Greater than 45,African-American,0,0,0,22,High,1,F,0
Female,50,Greater than 45,Caucasian,0,0,0,3,Low,0,F,0
Male,47,Greater than 45,Other,0,0,0,0,None,1,F,1
Male,56,Greater than 45,Caucasian,0,0,0,5,Moderate,238,F,1
Female,58,Greater than 45,Hispanic,0,0,0,1,Low,133,F,1
Male,30,25 - 45,African-American,0,0,0,10,High,0,F,0
Male,28,25 - 45,African-American,0,0,0,12,High,1,M,0
Male,59,Greater than 45,African-American,0,0,0,1,Low,1,M,1
Male,20,Less than 25,African-American,1,0,0,1,Low,1,F,0
Male,23,Less than 25,Caucasian,0,1,0,4,Moderate,1,M,0
Female,28,25 - 45,Caucasian,0,0,0,2,Low,3,F,0
Male,50,Greater than 45,Hispanic,0,0,0,3,Low,1,F,0
Male,35,25 - 45,Caucasian,0,0,0,3,Low,0,M,0
Male,22,Less than 25,African-American,0,0,0,1,Low,1,F,0
Female,41,25 - 45,Hispanic,0,0,0,0,None,1,F,1
Male,22,Less than 25,African-American,0,0,0,0,None,1,F,1
Male,46,Greater than 45,African-American,0,0,0,3,Low,33,M,0
Male,61,Greater than 45,African-American,0,0,0,8,High,22,F,0
Male,26,25 - 45,African-American,0,0,0,5,Moderate,1,F,1
Male,44,25 - 45,Caucasian,0,0,0,1,Low,0,F,1
Female,34,25 - 45,African-American,0,0,0,0,None,1,M,0
Male,29,25 - 45,Caucasian,0,0,0,1,Low,1,F,0
Male,20,Less than 25,Hispanic,0,0,0,1,Low,108,F,0
Male,29,25 - 45,African-American,0,0,0,8,High,65,M,1
Male,48,Greater than 45,African-American,0,0,0,5,Moderate,1,F,0
Female,31,25 - 45,African-American,0,0,0,0,None,5,M,1
Male,21,Less than 25,Caucasian,0,0,0,2,Low,10,F,1
Male,34,25 - 45,Caucasian,0,0,0,4,Moderate,1,F,1
Male,54,Greater than 45,African-American,0,0,0,21,High,1,F,1
Male,20,Less than 25,Caucasian,0,4,0,4,Moderate,1,F,1
Male,31,25 - 45,Caucasian,0,0,0,1,Low,1,F,0
Male,22,Less than 25,Caucasian,0,0,0,0,None,0,M,1
Male,36,25 - 45,African-American,0,0,0,6,Moderate,1,M,1
Male,34,25 - 45,African-American,3,1,0,9,High,1,F,0
Male,36,25 - 45,Caucasian,0,0,0,3,Low,116,M,1
Male,32,25 - 45,African-American,0,0,0,3,Low,1,F,0
Male,50,Greater than 45,African-American,0,0,0,15,High,1,M,1
Male,47,Greater than 45,Native American,4,0,0,22,High,0,F,0
Female,49,Greater than 45,Other,0,0,0,0,None,1,M,1
Female,25,25 - 45,African-American,0,0,0,7,High,102,F,0
Male,31,25 - 45,African-American,0,0,0,1,Low,444,M,1
Male,49,Greater than 45,African-American,0,0,0,10,High,1,F,0
Male,21,Less than 25,African-American,1,0,1,2,Low,0,F,1
Female,26,25 - 45,African-American,0,0,0,5,Moderate,1,F,0
Male,29,25 - 45,Other,0,0,0,0,None,1,F,1
Male,61,Greater than 45,Hispanic,0,0,0,0,None,1,F,1
Female,25,25 - 45,Caucasian,0,0,0,2,Low,44,F,0
Female,26,25 - 45,Other,0,0,0,1,Low,31,F,1
Male,38,25 - 45,Caucasian,0,0,0,5,Moderate,1,F,1
Male,35,25 - 45,Caucasian,0,0,0,2,Low,1,M,1
Male,50,Greater than 45,African-American,0,0,0,10,High,48,F,1
Male,55,Greater than 45,Other,0,0,0,8,High,1,F,0
Male,32,25 - 45,African-American,0,0,0,4,Moderate,1,F,0
Male,29,25 - 45,Caucasian,0,0,0,1,Low,18,F,1
Male,46,Greater than 45,Caucasian,0,0,0,0,None,0,F,1
Male,53,Greater than 45,Caucasian,0,0,0,1,Low,1,M,1
Female,27,25 - 45,Caucasian,0,0,0,1,Low,0,F,0
Male,29,25 - 45,Caucasian,0,0,0,4,Moderate,2,F,1
Male,26,25 - 45,Other,0,0,0,0,None,1,F,0
Male,23,Less than 25,African-American,0,0,0,3,Low,1,M,0
Male,43,25 - 45,Hispanic,0,0,0,3,Low,33,M,0
Male,24,Less than 25,Caucasian,0,0,0,1,Low,1,M,1
Male,33,25 - 45,African-American,0,0,0,18,High,0,F,0
Male,32,25 - 45,African-American,0,0,0,1,Low,1,M,0
Female,38,25 - 45,African-American,0,0,0,7,High,1,F,0
Male,40,25 - 45,African-American,0,0,0,20,High,1,F,1
Female,55,Greater than 45,Other,0,0,0,5,Moderate,378,F,0
Female,36,25 - 45,African-American,0,0,0,1,Low,1,M,1
Male,34,25 - 45,African-American,0,0,0,16,High,1,F,0
Male,41,25 - 45,Caucasian,0,0,0,1,Low,1,M,0
Male,57,Greater than 45,Caucasian,0,0,0,7,High,1,F,1
Male,26,25 - 45,African-American,0,0,0,1,Low,1,F,1
Male,39,25 - 45,Caucasian,0,0,0,2,Low,88,F,0
Male,45,Greater than 45,African-American,0,0,0,0,None,0,F,0
Male,26,25 - 45,African-American,0,0,1,2,Low,7,F,1
Female,48,Greater than 45,Caucasian,0,0,0,0,None,1,F,1
Male,52,Greater than 45,Caucasian,0,0,0,7,High,1,M,1
Male,22,Less than 25,Hispanic,0,0,0,2,Low,1,F,0
Female,43,25 - 45,African-American,0,0,0,0,None,1,M,1
Male,35,25 - 45,African-American,0,0,0,2,Low,1,F,1
Male,24,Less than 25,Caucasian,0,0,0,3,Low,0,F,1
Male,27,25 - 45,African-American,0,0,0,11,High,1,F,0
Male,23,Less than 25,Hispanic,0,1,0,2,Low,1,F,1
Male,56,Greater than 45,African-American,0,0,0,28,High,69,F,1
Male,28,25 - 45,African-American,0,0,0,2,Low,1,F,0
Male,21,Less than 25,African-American,0,0,0,0,None,0,F,1
Male,33,25 - 45,African-American,0,0,0,5,Moderate,1019,M,0
Male,25,25 - 45,African-American,0,0,0,1,Low,1,F,0
Male,36,25 - 45,African-American,0,2,0,17,High,1,F,0
Female,25,25 - 45,Caucasian,0,0,0,0,None,0,F,1
Male,31,25 - 45,Other,0,0,0,3,Low,1,F,1
Male,46,Greater than 45,Caucasian,0,0,0,0,None,2,M,1
Female,24,Less than 25,African-American,0,0,0,0,None,0,F,1
Male,28,25 - 45,African-American,0,0,0,4,Moderate,0,F,0
Male,28,25 - 45,African-American,0,0,1,12,High,2,M,0
Male,23,Less than 25,African-American,0,0,0,0,None,0,M,0
Male,24,Less than 25,Other,0,0,0,0,None,0,M,1
Male,40,25 - 45,Hispanic,0,0,0,0,None,0,M,1
Male,36,25 - 45,Hispanic,0,0,0,1,Low,0,M,1
Male,50,Greater than 45,Caucasian,0,0,0,1,Low,1,M,0
Male,33,25 - 45,Hispanic,0,0,0,1,Low,219,M,1
Male,24,Less than 25,Caucasian,0,0,0,0,None,0,M,1
Female,55,Greater than 45,African-American,0,0,0,2,Low,1,F,1
Male,22,Less than 25,African-American,0,0,0,0,None,1,F,0
Male,38,25 - 45,African-American,0,0,0,14,High,1,F,1
Male,31,25 - 45,African-American,0,0,0,1,Low,1,F,1
Female,30,25 - 45,African-American,0,0,0,3,Low,1,F,1
Male,52,Greater than 45,Caucasian,0,0,0,1,Low,94,F,1
Male,37,25 - 45,African-American,0,0,0,16,High,1,F,0
Female,41,25 - 45,Caucasian,0,0,0,1,Low,0,M,1
Male,20,Less than 25,African-American,0,0,0,0,None,1,F,0
Male,21,Less than 25,Caucasian,0,0,0,0,None,0,M,0
Male,22,Less than 25,Caucasian,0,0,0,1,Low,1,M,1
Male,38,25 - 45,African-American,0,0,0,7,High,1,M,1
Male,31,25 - 45,African-American,0,0,0,0,None,1,F,1
Male,28,25 - 45,Caucasian,0,0,0,0,None,1,F,1
Male,21,Less than 25,Hispanic,0,1,0,2,Low,1,F,0
Male,39,25 - 45,African-American,0,0,0,1,Low,1,F,1
Male,34,25 - 45,African-American,0,0,0,22,High,1,F,0
Male,32,25 - 45,Caucasian,0,1,0,2,Low,179,F,1
Male,45,Greater than 45,Hispanic,0,0,0,0,None,1,M,1
Male,36,25 - 45,African-American,0,0,2,7,High,32,M,1
Male,24,Less than 25,African-American,0,0,0,0,None,1,M,0
Male,27,25 - 45,African-American,0,0,0,9,High,1,F,0
Male,30,25 - 45,Hispanic,0,0,0,0,None,0,F,1
Male,61,Greater than 45,African-American,0,0,0,8,High,11,M,1
Male,43,25 - 45,African-American,0,0,0,2,Low,0,F,1
Male,26,25 - 45,African-American,0,0,0,1,Low,1,F,1
Male,32,25 - 45,African-American,0,3,0,7,High,1,F,1
Female,57,Greater than 45,Caucasian,0,0,0,2,Low,1,F,1
Female,40,25 - 45,Caucasian,0,0,0,0,None,0,M,1
Male,33,25 - 45,Caucasian,0,0,0,6,Moderate,0,F,0
Male,30,25 - 45,African-American,0,0,0,2,Low,1,F,0
Male,29,25 - 45,Caucasian,0,0,0,1,Low,61,M,1
Female,21,Less than 25,Caucasian,0,0,0,1,Low,138,F,1
Male,36,25 - 45,African-American,0,0,0,2,Low,4,M,1
Male,59,Greater than 45,African-American,0,0,0,17,High,463,F,1
Male,35,25 - 45,African-American,0,0,0,6,Moderate,0,F,0
Male,49,Greater than 45,Hispanic,0,0,0,0,None,1,M,1
Male,26,25 - 45,Hispanic,0,0,0,5,Moderate,1,F,0
Male,21,Less than 25,African-American,0,1,0,2,Low,1,F,0
Male,49,Greater than 45,African-American,0,0,0,29,High,1,F,0
Male,23,Less than 25,Hispanic,0,0,0,1,Low,165,F,1
Female,37,25 - 45,African-American,0,0,0,23,High,2,M,0
Male,33,25 - 45,Hispanic,0,0,0,0,None,1,M,1
Male,20,Less than 25,African-American,1,0,0,1,Low,435,F,0
Male,28,25 - 45,Caucasian,0,0,0,1,Low,39,F,1
Male,29,25 - 45,African-American,0,0,0,3,Low,1,F,0
Male,25,25 - 45,African-American,0,0,1,1,Low,0,F,0
Male,20,Less than 25,African-American,0,0,0,2,Low,1,F,0
Male,30,25 - 45,Caucasian,0,0,0,3,Low,39,M,0
Male,55,Greater than 45,African-American,0,0,0,5,Moderate,1,F,1
Male,26,25 - 45,Caucasian,0,0,0,0,None,2,M,1
Female,52,Greater than 45,Caucasian,0,0,0,6,Moderate,13,F,1
Male,52,Greater than 45,African-American,0,0,0,16,High,1,F,0
Male,27,25 - 45,Hispanic,0,0,0,1,Low,1,F,0
Male,60,Greater than 45,Caucasian,0,0,0,2,Low,1,M,1
Male,44,25 - 45,Caucasian,0,0,0,0,None,1,M,1
Male,30,25 - 45,Hispanic,0,0,0,1,Low,18,F,1
Female,25,25 - 45,African-American,0,0,0,2,Low,1,M,1
Female,20,Less than 25,Caucasian,0,0,0,4,Moderate,1,F,0
Male,28,25 - 45,Caucasian,0,0,0,3,Low,1,F,0
Male,39,25 - 45,African-American,0,0,0,3,Low,40,M,1
Male,22,Less than 25,Caucasian,0,0,0,1,Low,13,F,1
Male,24,Less than 25,Caucasian,0,0,0,1,Low,1,F,0
Female,28,25 - 45,African-American,0,0,0,0,None,1,F,1
Male,35,25 - 45,African-American,0,0,0,10,High,28,F,0
Male,30,25 - 45,Caucasian,0,0,0,0,None,0,M,1
Male,22,Less than 25,African-American,0,0,2,0,None,1,F,0
Male,39,25 - 45,African-American,0,0,0,9,High,0,F,1
Female,46,Greater than 45,Other,0,0,0,1,Low,1,F,1
Male,47,Greater than 45,Other,0,0,0,3,Low,1,M,1
Male,26,25 - 45,African-American,0,0,0,5,Moderate,1,M,1
Male,33,25 - 45,African-American,0,0,0,3,Low,130,F,1
Female,23,Less than 25,African-American,0,0,0,0,None,1,F,1
Female,52,Greater than 45,African-American,0,0,0,0,None,0,F,0
Female,22,Less than 25,African-American,0,0,5,0,None,1,M,0
Male,54,Greater than 45,Caucasian,0,0,0,0,None,1,F,1
Male,50,Greater than 45,African-American,0,0,0,2,Low,1760,M,1
Male,20,Less than 25,African-American,0,0,4,2,Low,1,F,0
Male,25,25 - 45,Caucasian,0,0,0,1,Low,1,F,1
Female,46,Greater than 45,Caucasian,0,0,0,0,None,0,F,1
Male,26,25 - 45,African-American,0,0,1,1,Low,555,F,0
Male,22,Less than 25,Caucasian,0,0,0,0,None,1,M,1
Male,38,25 - 45,Caucasian,1,0,0,10,High,0,F,0
Female,36,25 - 45,Hispanic,0,0,0,9,High,1,F,0
Female,34,25 - 45,African-American,0,0,0,5,Moderate,1,F,0
Male,18,Less than 25,African-American,5,0,2,4,Moderate,138,F,0
Female,26,25 - 45,Caucasian,0,0,0,3,Low,1,F,0
Female,23,Less than 25,Caucasian,0,0,0,0,None,1,F,1
Female,32,25 - 45,Hispanic,0,0,1,8,High,8,M,0
Male,44,25 - 45,Caucasian,0,0,0,1,Low,0,M,0
Male,53,Greater than 45,Caucasian,0,0,0,9,High,1,F,0
Male,27,25 - 45,African-American,0,0,0,6,Moderate,127,F,1
Male,27,25 - 45,African-American,0,0,0,4,Moderate,0,F,0
Male,25,25 - 45,Caucasian,0,0,0,2,Low,0,F,1
Male,48,Greater than 45,Caucasian,0,0,0,18,High,77,F,0
Male,19,Less than 25,Caucasian,0,1,3,1,Low,1,F,0
Male,53,Greater than 45,Caucasian,0,0,0,0,None,1,F,1
Male,39,25 - 45,African-American,0,0,0,0,None,3,M,1
Male,37,25 - 45,Other,0,0,0,2,Low,1,F,0
Male,27,25 - 45,African-American,1,0,0,6,Moderate,0,F,0
Female,29,25 - 45,Caucasian,0,0,0,1,Low,45,F,0
Female,21,Less than 25,African-American,0,0,0,2,Low,10,F,0
Female,24,Less than 25,African-American,0,0,0,7,High,1,F,1
Male,33,25 - 45,Caucasian,0,0,0,0,None,1,M,1
Female,24,Less than 25,Caucasian,0,0,4,1,Low,24,M,1
Male,46,Greater than 45,Caucasian,0,0,0,1,Low,4,F,1
Male,32,25 - 45,Hispanic,0,0,0,7,High,1,F,1
Male,24,Less than 25,Hispanic,0,0,0,2,Low,25,F,1
Female,38,25 - 45,Caucasian,0,0,0,0,None,1,F,1
Male,30,25 - 45,African-American,0,2,2,13,High,0,F,0
Male,26,25 - 45,African-American,0,2,2,27,High,1,M,0
Male,57,Greater than 45,Caucasian,0,0,0,2,Low,28,F,1
Male,43,25 - 45,Caucasian,0,0,0,0,None,1,F,1
Male,22,Less than 25,African-American,0,0,0,0,None,0,M,1
Male,26,25 - 45,Caucasian,0,0,0,1,Low,323,M,1
Female,28,25 - 45,African-American,0,0,0,9,High,12,M,0
Male,51,Greater than 45,Caucasian,0,0,0,3,Low,1,F,1
Male,41,25 - 45,Hispanic,0,0,0,3,Low,1,F,1
Male,24,Less than 25,Caucasian,0,0,0,1,Low,1,F,1
Male,48,Greater than 45,African-American,0,0,0,3,Low,1,F,0
Male,26,25 - 45,Caucasian,0,0,0,0,None,1,M,0
Male,31,25 - 45,African-American,0,0,0,6,Moderate,0,F,0
Male,27,25 - 45,African-American,1,2,1,6,Moderate,1,M,1
Male,25,25 - 45,African-American,0,0,0,0,None,1,M,1
Male,56,Greater than 45,Caucasian,0,0,0,3,Low,0,M,1
Female,29,25 - 45,African-American,0,0,0,1,Low,1,M,1
Female,30,25 - 45,Caucasian,0,0,0,3,Low,1,F,0
Male,21,Less than 25,African-American,0,0,0,0,None,1,F,1
Male,22,Less than 25,Caucasian,0,0,0,1,Low,2,F,0
Female,28,25 - 45,African-American,0,0,0,0,None,1,M,1
Male,35,25 - 45,African-American,0,0,0,2,Low,1,F,1
Male,23,Less than 25,Caucasian,0,0,0,0,None,1,F,1
Male,48,Greater than 45,African-American,0,0,0,4,Moderate,4200,F,1
Male,22,Less than 25,Caucasian,0,1,2,4,Moderate,1,M,0
Male,37,25 - 45,African-American,0,0,0,2,Low,0,F,1
Male,33,25 - 45,African-American,0,0,0,0,None,2,F,1
Male,23,Less than 25,African-American,0,0,1,5,Moderate,1,F,0
Male,22,Less than 25,African-American,0,0,1,0,None,1,M,0
Male,24,Less than 25,African-American,0,0,0,0,None,1,F,1
Male,44,25 - 45,African-American,0,0,0,2,Low,1,M,1
Male,26,25 - 45,African-American,0,0,0,4,Moderate,72,M,1
Female,26,25 - 45,African-American,0,0,0,0,None,1,M,1
Male,29,25 - 45,African-American,0,0,0,2,Low,1,F,1
Male,26,25 - 45,Hispanic,0,0,1,0,None,1,F,1
Male,30,25 - 45,Caucasian,0,0,0,1,Low,1,M,1
Male,23,Less than 25,African-American,0,0,0,1,Low,1,F,0
Male,42,25 - 45,Other,0,0,0,1,Low,39,F,1
Female,28,25 - 45,African-American,0,0,0,0,None,1,F,0
Male,20,Less than 25,African-American,0,0,0,0,None,1,F,1
Female,24,Less than 25,Caucasian,0,2,0,7,High,1,M,1
Female,36,25 - 45,Other,0,1,0,6,Moderate,21,F,0
Male,37,25 - 45,African-American,0,0,0,6,Moderate,1,F,0
Female,21,Less than 25,African-American,0,0,0,1,Low,1,F,1
Male,27,25 - 45,African-American,0,0,0,8,High,1,F,0
Male,26,25 - 45,African-American,0,0,0,2,Low,1,F,0
Male,42,25 - 45,Caucasian,0,0,0,0,None,1,M,1
Male,23,Less than 25,African-American,0,0,0,8,High,1,F,0
Male,43,25 - 45,Caucasian,0,0,0,1,Low,131,F,1
Female,55,Greater than 45,Caucasian,0,0,0,0,None,3,M,1
Male,38,25 - 45,Caucasian,0,0,0,0,None,6,F,0
Male,24,Less than 25,Caucasian,0,0,0,1,Low,1,F,0
Male,23,Less than 25,African-American,0,0,0,0,None,0,M,1
Female,64,Greater than 45,African-American,0,0,0,0,None,1,F,1
Male,48,Greater than 45,Other,0,0,0,0,None,1,M,1
Male,32,25 - 45,African-American,0,1,2,11,High,180,F,0
Female,39,25 - 45,African-American,0,0,0,0,None,1,F,0
Male,30,25 - 45,Caucasian,0,0,0,0,None,1,M,1
Female,22,Less than 25,African-American,0,0,0,1,Low,4,M,1
Male,20,Less than 25,African-American,0,0,0,2,Low,0,F,0
Male,21,Less than 25,African-American,0,0,0,0,None,1,F,0
Male,24,Less than 25,Caucasian,0,0,0,0,None,0,F,1
Male,49,Greater than 45,Hispanic,0,0,0,2,Low,40,M,1
Male,50,Greater than 45,Caucasian,0,0,0,2,Low,32,F,1
Male,30,25 - 45,African-American,0,0,0,3,Low,1,M,1
Male,51,Greater than 45,African-American,0,0,0,12,High,154,F,0
Male,21,Less than 25,African-American,0,2,0,2,Low,173,M,0
Male,21,Less than 25,African-American,1,0,2,1,Low,1,F,0
Male,31,25 - 45,African-American,0,0,0,1,Low,1,F,1
Male,23,Less than 25,African-American,0,0,0,2,Low,1,M,0
Male,23,Less than 25,Hispanic,0,0,0,0,None,1,M,1
Male,32,25 - 45,African-American,0,0,0,4,Moderate,1,F,0
Male,28,25 - 45,African-American,0,0,0,11,High,1,F,0
Male,50,Greater than 45,Caucasian,1,0,0,16,High,68,F,0
Male,24,Less than 25,African-American,0,0,1,0,None,1,F,1
Female,19,Less than 25,African-American,0,0,0,1,Low,1,F,0
Male,31,25 - 45,Other,0,0,0,1,Low,0,M,1
Male,29,25 - 45,African-American,0,0,0,3,Low,1,F,0
Male,41,25 - 45,African-American,0,0,0,6,Moderate,1,F,0
Male,28,25 - 45,African-American,0,0,0,4,Moderate,1,M,0
Male,29,25 - 45,Caucasian,0,0,0,6,Moderate,1,F,0
Male,49,Greater than 45,Caucasian,0,0,0,0,None,1,F,1
Male,42,25 - 45,Caucasian,0,0,0,0,None,1,M,1
Male,38,25 - 45,African-American,0,0,0,4,Moderate,1,M,1
Male,22,Less than 25,African-American,0,0,1,3,Low,1,F,0
Male,46,Greater than 45,Caucasian,0,0,0,0,None,1,M,0
Male,63,Greater than 45,Caucasian,0,0,0,1,Low,12,F,1
Male,38,25 - 45,African-American,0,0,0,0,None,1,F,0
Male,36,25 - 45,African-American,0,0,0,0,None,1,F,1
Female,27,25 - 45,African-American,0,1,0,10,High,118,M,0
Male,22,Less than 25,Caucasian,0,0,0,6,Moderate,1,F,0
Male,29,25 - 45,African-American,0,0,0,11,High,1,M,1
Male,23,Less than 25,African-American,0,0,0,6,Moderate,245,F,0
Male,39,25 - 45,African-American,0,0,0,2,Low,1,M,1
Male,47,Greater than 45,Caucasian,0,0,0,0,None,1,M,1
Male,26,25 - 45,African-American,0,0,0,7,High,1,F,0
Female,21,Less than 25,African-American,0,0,0,0,None,4,F,0
Male,55,Greater than 45,African-American,0,0,0,12,High,40,F,1
Male,63,Greater than 45,African-American,0,0,0,2,Low,1,M,1
Male,27,25 - 45,African-American,0,0,0,2,Low,1,F,0
Male,55,Greater than 45,Caucasian,0,0,0,27,High,1,M,1
Male,57,Greater than 45,Caucasian,0,0,0,21,High,33,M,0
Male,24,Less than 25,Hispanic,0,0,0,1,Low,33,F,1
Male,54,Greater than 45,Other,0,0,0,2,Low,1,M,0
Male,30,25 - 45,African-American,0,0,0,2,Low,0,F,0
Male,26,25 - 45,African-American,0,1,0,3,Low,369,M,1
Male,26,25 - 45,Caucasian,0,0,0,0,None,1,F,0
Male,37,25 - 45,Caucasian,0,0,0,1,Low,9,M,1
Male,25,25 - 45,African-American,0,0,0,4,Moderate,170,M,1
Male,34,25 - 45,African-American,0,0,0,0,None,1,F,1
Female,48,Greater than 45,Hispanic,0,0,0,4,Moderate,6,F,0
Male,25,25 - 45,African-American,1,1,0,2,Low,1,F,0
Male,57,Greater than 45,Other,0,0,0,0,None,1,F,1
Male,46,Greater than 45,Caucasian,0,0,0,2,Low,55,F,1
Male,21,Less than 25,Hispanic,0,0,0,0,None,1,F,0
Male,32,25 - 45,African-American,0,0,1,8,High,1,F,1
Female,25,25 - 45,African-American,0,0,0,5,Moderate,1,F,0
Male,35,25 - 45,African-American,0,0,0,4,Moderate,543,F,0
Female,33,25 - 45,African-American,0,0,0,2,Low,1,F,0
Male,26,25 - 45,African-American,0,0,0,2,Low,1,F,0
Male,49,Greater than 45,Caucasian,0,0,0,10,High,1,F,0
Male,29,25 - 45,African-American,0,0,0,2,Low,1,M,1
Male,28,25 - 45,Caucasian,0,0,0,6,Moderate,0,M,0
Male,53,Greater than 45,African-American,0,0,0,20,High,3,F,1
Male,57,Greater than 45,Hispanic,0,0,0,1,Low,15,M,1
Male,29,25 - 45,African-American,0,1,0,3,Low,119,F,0
Male,27,25 - 45,Caucasian,0,0,0,0,None,1,F,1
Male,48,Greater than 45,Caucasian,0,0,0,0,None,1,F,1
Male,29,25 - 45,Hispanic,0,0,0,0,None,0,M,0
Male,25,25 - 45,Caucasian,0,0,0,1,Low,0,M,0
Male,67,Greater than 45,Caucasian,0,0,0,0,None,1,F,1
Male,29,25 - 45,African-American,0,0,1,2,Low,0,M,1
Female,53,Greater than 45,African-American,0,0,0,3,Low,1,F,1
Male,23,Less than 25,Caucasian,0,0,0,1,Low,41,F,1
Male,49,Greater than 45,African-American,0,0,0,0,None,4,F,1
Female,44,25 - 45,Caucasian,0,0,0,0,None,1,M,1
Female,55,Greater than 45,Hispanic,0,0,0,0,None,1,F,1
Male,26,25 - 45,African-American,1,0,0,10,High,1,F,0
Male,51,Greater than 45,Caucasian,0,0,0,2,Low,64,F,0
Male,46,Greater than 45,African-American,0,0,0,0,None,1,M,1
Male,30,25 - 45,Caucasian,0,0,0,1,Low,1,F,0
Female,48,Greater than 45,African-American,0,0,0,0,None,1,F,0
Male,77,Greater than 45,African-American,0,0,0,1,Low,3608,M,0
Male,21,Less than 25,African-American,0,2,2,2,Low,1,F,0
Male,46,Greater than 45,Caucasian,0,0,0,11,High,118,F,0
Male,54,Greater than 45,African-American,0,0,0,4,Moderate,1,F,0
Male,54,Greater than 45,Caucasian,0,0,0,3,Low,1,F,1
Male,26,25 - 45,African-American,0,0,0,15,High,1,F,1
Male,23,Less than 25,African-American,0,1,1,8,High,0,F,0
Male,27,25 - 45,Hispanic,0,0,0,1,Low,3,F,1
Male,39,25 - 45,Caucasian,0,0,0,2,Low,0,F,1
Male,35,25 - 45,Hispanic,0,0,0,13,High,1,F,1
Male,29,25 - 45,African-American,0,0,0,1,Low,1,M,0
Male,30,25 - 45,African-American,1,0,0,9,High,1,M,0
Male,41,25 - 45,African-American,0,0,0,6,Moderate,1,F,1
Male,32,25 - 45,African-American,0,0,0,1,Low,1,M,1
Male,48,Greater than 45,African-American,0,0,0,12,High,333,M,1
Male,39,25 - 45,Caucasian,0,0,0,2,Low,120,F,1
Male,52,Greater than 45,African-American,0,0,0,0,None,1,M,0
Male,31,25 - 45,African-American,0,1,0,3,Low,1,F,0
Male,22,Less than 25,Caucasian,0,0,3,1,Low,1,F,0
Male,56,Greater than 45,African-American,0,0,0,4,Moderate,50,M,0
Female,46,Greater than 45,Caucasian,0,0,0,0,None,1,M,1
Female,52,Greater than 45,Caucasian,0,0,0,23,High,62,F,0
Male,29,25 - 45,African-American,0,0,0,7,High,1,F,0
Female,22,Less than 25,African-American,0,0,0,0,None,2,F,1
Male,32,25 - 45,Hispanic,0,0,0,1,Low,47,F,1
